date,actual_price,forecast_price,error
2020-03-30,63.702499,27.61395230250104,36.08854669749896
2020-03-31,63.572498,27.643999086181196,35.92849891381881
2020-04-01,60.227501,27.65393501136209,32.57356598863791
2020-04-02,61.232498,27.677385719628788,33.55511228037121
2020-04-03,60.352501,27.681107924182992,32.67139307581701
2020-04-06,65.6175,27.6783414476398,37.93915855236021
2020-04-07,64.857498,27.688038198302106,37.1694598016979
2020-04-08,66.517502,27.655561433992386,38.861940566007604
2020-04-09,66.997498,27.652632566889107,39.34486543311088
2020-04-10,66.997498,27.66834552327434,39.32915247672565
2020-04-13,68.3125,27.698778903683095,40.61372109631691
2020-04-14,71.762497,27.658230912059423,44.10426608794057
2020-04-15,71.107498,27.687563951016735,43.41993404898327
2020-04-16,71.672501,27.668899308128086,44.00360169187191
2020-04-17,70.699997,27.686254791920877,43.01374220807912
2020-04-20,69.232498,27.699245947806546,41.53325205219346
2020-04-21,67.092499,27.752384388847148,39.340114611152856
2020-04-22,69.025002,27.758046469861863,41.266955530138134
2020-04-23,68.7575,27.7657864987066,40.99171350129339
2020-04-24,70.7425,27.73601754076806,43.00648245923195
2020-04-27,70.792503,27.70604721413652,43.08645578586348
2020-04-28,69.644997,27.707105059387985,41.93789194061202
2020-04-29,71.932503,27.741298975218008,44.19120402478199
2020-04-30,73.449997,27.771345758898164,45.67865124110183
2020-05-01,72.267502,27.781281684079058,44.48622031592093
2020-05-04,73.290001,27.804732392345755,45.48526860765425
2020-05-05,74.389999,27.80845459689996,46.58154440310004
2020-05-06,75.157501,27.805688120356766,47.351812879643234
2020-05-07,75.934998,27.815384871019074,48.119613128980916
2020-05-08,77.532501,27.782908106709353,49.74959289329064
2020-05-11,78.752502,27.779979239606075,50.97252276039393
2020-05-12,77.852501,27.795692195991307,50.056808804008696
2020-05-13,76.912498,27.826125576400063,49.08637242359994
2020-05-14,77.385002,27.78557758477639,49.59942441522361
2020-05-15,76.927498,27.814910623733702,49.1125873762663
2020-05-18,78.739998,27.796245980845054,50.94375201915494
2020-05-19,78.285004,27.813601464637845,50.47140253536216
2020-05-20,79.807503,27.826592620523513,51.980910379476484
2020-05-21,79.212502,27.879731061564115,51.332770938435885
2020-05-22,79.722504,27.88539314257883,51.837110857421166
2020-05-25,79.722504,27.893133171423568,51.82937082857643
2020-05-26,79.182503,27.863364213485028,51.31913878651497
2020-05-27,79.527496,27.83339388685349,51.69410211314651
2020-05-28,79.5625,27.834451732104952,51.72804826789505
2020-05-29,79.485001,27.868645647934976,51.61635535206502
2020-06-01,80.462502,27.89869243161513,52.56380956838487
2020-06-02,80.834999,27.908628356796026,52.92637064320397
2020-06-03,81.279999,27.932079065062723,53.34791993493728
2020-06-04,80.580002,27.935801269616928,52.64420073038306
2020-06-05,82.875,27.933034793073734,54.94196520692627
2020-06-08,83.364998,27.94273154373604,55.422266456263955
2020-06-09,85.997498,27.91025477942632,58.08724322057367
2020-06-10,88.209999,27.907325912323042,60.30267308767695
2020-06-11,83.974998,27.923038868708275,56.051959131291724
2020-06-12,84.699997,27.95347224911703,56.74652475088297
2020-06-15,85.747498,27.91292425749336,57.834573742506635
2020-06-16,88.019997,27.94225729645067,60.077739703549334
2020-06-17,87.897499,27.92359265356202,59.97390634643797
2020-06-18,87.932503,27.940948137354813,59.99155486264519
2020-06-19,87.43,27.95393929324048,59.476060706759526
2020-06-22,89.717499,28.007077734281083,61.71042126571892
2020-06-23,91.6325,28.0127398152958,63.61976018470419
2020-06-24,90.014999,28.020479844140535,61.994519155859464
2020-06-25,91.209999,27.990710886201995,63.219288113798
2020-06-26,88.407501,27.960740559570457,60.44676044042954
2020-06-29,90.445,27.96179840482192,62.48320159517807
2020-06-30,91.199997,27.995992320651943,63.20400467934805
2020-07-01,91.027496,28.0260391043321,63.0014568956679
2020-07-02,91.027496,28.035975029512993,62.991520970487
2020-07-03,91.027496,28.05942573777969,62.96807026222031
2020-07-06,93.462502,28.063147942333895,65.3993540576661
2020-07-07,93.172501,28.0603814657907,65.1121195342093
2020-07-08,95.342499,28.07007821645301,67.27242078354699
2020-07-09,95.752502,28.03760145214329,67.71490054785671
2020-07-10,95.919998,28.03467258504001,67.88532541496
2020-07-13,95.477501,28.050385541425243,67.42711545857476
2020-07-14,97.057503,28.080818921834,68.976684078166
2020-07-15,97.724998,28.040270930210326,69.68472706978967
2020-07-16,96.522499,28.069603969167638,68.45289503083237
2020-07-17,96.327499,28.05093932627899,68.27655967372101
2020-07-20,98.357498,28.06829481007178,70.28920318992823
2020-07-21,97.0,28.08128596595745,68.91871403404255
2020-07-22,97.272499,28.13442440699805,69.13807459300195
2020-07-23,92.845001,28.140086488012766,64.70491451198723
2020-07-24,92.614998,28.147826516857503,64.4671714831425
2020-07-27,94.809998,28.118057558918963,66.69194044108103
2020-07-28,93.252502,28.088087232287425,65.16441476771259
2020-07-29,95.040001,28.089145077538888,66.95085592246112
2020-07-30,96.190002,28.12333899336891,68.0666630066311
2020-07-31,106.260002,28.153385777049067,78.10661622295093
2020-08-03,108.9375,28.16332170222996,80.77417829777004
2020-08-04,109.665001,28.18677241049666,81.47822858950335
2020-08-05,110.0625,28.190494615050863,81.87200538494913
2020-08-06,113.902496,28.18772813850767,85.71476786149233
2020-08-07,111.112503,28.197424889169977,82.91507811083002
2020-08-10,112.727501,28.164948124860256,84.56255287513974
2020-08-11,109.375,28.162019257756977,81.21298074224302
2020-08-12,113.010002,28.17773221414221,84.83226978585779
2020-08-13,115.010002,28.208165594550966,86.80183640544904
2020-08-14,114.907501,28.167617602927294,86.7398833970727
2020-08-17,114.607498,28.196950641884605,86.4105473581154
2020-08-18,115.5625,28.178285998995957,87.38421400100404
2020-08-19,115.707497,28.195641482788748,87.51185551721126
2020-08-20,118.275002,28.208632638674416,90.06636936132558
2020-08-21,124.370003,28.261771079715018,96.10823192028498
2020-08-24,125.857498,28.267433160729734,97.59006483927027
2020-08-25,124.824997,28.27517318957447,96.54982381042552
2020-08-26,126.522499,28.24540423163593,98.27709476836407
2020-08-27,125.010002,28.215433905004392,96.79456809499561
2020-08-28,124.807503,28.216491750255855,96.59101124974414
2020-08-31,129.039993,28.25068566608588,100.78930733391414
2020-09-01,134.179993,28.280732449766035,105.89926055023396
2020-09-02,131.399994,28.29066837494693,103.10932562505306
2020-09-03,120.879997,28.314119083213626,92.56587791678638
2020-09-04,120.959999,28.31784128776783,92.64215771223216
2020-09-07,120.959999,28.315074811224637,92.64492418877536
2020-09-08,112.82,28.324771561886944,84.49522843811305
2020-09-09,117.32,28.292294797577224,89.02770520242277
2020-09-10,113.489998,28.289365930473945,85.20063206952605
2020-09-11,112.0,28.305078886859178,83.69492111314082
2020-09-14,115.360001,28.335512267267934,87.02448873273207
2020-09-15,115.540001,28.29496427564426,87.24503672435574
2020-09-16,112.129997,28.324297314601573,83.80569968539842
2020-09-17,110.339996,28.305632671712925,82.03436332828707
2020-09-18,106.839996,28.322988155505715,78.51700784449429
2020-09-21,110.080002,28.335979311391384,81.74402268860861
2020-09-22,111.809998,28.389117752431986,83.42088024756801
2020-09-23,107.120003,28.3947798334467,78.72522316655329
2020-09-24,108.220001,28.402519862291438,79.81748113770855
2020-09-25,112.279999,28.3727509043529,83.9072480956471
2020-09-28,114.959999,28.34278057772136,86.61721842227864
2020-09-29,114.089996,28.343838422972823,85.74615757702718
2020-09-30,115.809998,28.378032338802846,87.43196566119715
2020-10-01,116.790001,28.408079122483002,88.381921877517
2020-10-02,113.019997,28.418015047663896,84.6019819523361
2020-10-05,116.5,28.441465755930594,88.0585342440694
2020-10-06,113.160004,28.445187960484798,84.7148160395152
2020-10-07,115.080002,28.442421483941605,86.63758051605839
2020-10-08,114.970001,28.452118234603912,86.51788276539608
2020-10-09,116.970001,28.41964147029419,88.5503595297058
2020-10-12,124.400002,28.416712603190913,95.98328939680908
2020-10-13,121.099998,28.432425559576146,92.66757244042385
2020-10-14,121.190002,28.4628589399849,92.72714306001511
2020-10-15,120.709999,28.42231094836123,92.28768805163877
2020-10-16,119.019997,28.45164398731854,90.56835301268146
2020-10-19,115.980003,28.432979344429892,87.5470236555701
2020-10-20,117.510002,28.450334828222683,89.05966717177732
2020-10-21,116.870003,28.46332598410835,88.40667701589165
2020-10-22,115.75,28.516464425148953,87.23353557485105
2020-10-23,115.040001,28.52212650616367,86.51787449383633
2020-10-26,115.050003,28.529866535008406,86.5201364649916
2020-10-27,116.599998,28.500097577069866,88.09990042293013
2020-10-28,111.199997,28.470127250438328,82.72986974956167
2020-10-29,115.32,28.47118509568979,86.8488149043102
2020-10-30,108.860001,28.505379011519814,80.35462198848018
2020-11-02,108.769997,28.53542579519997,80.23457120480003
2020-11-03,110.440002,28.545361720380864,81.89464027961914
2020-11-04,114.949997,28.56881242864756,86.38118457135243
2020-11-05,119.029999,28.572534633201766,90.45746436679823
2020-11-06,118.690002,28.569768156658572,90.12023384334144
2020-11-09,116.32,28.57946490732088,87.74053509267911
2020-11-10,115.970001,28.54698814301116,87.42301285698883
2020-11-11,119.489998,28.54405927590788,90.94593872409212
2020-11-12,119.209999,28.559772232293113,90.65022676770688
2020-11-13,119.260002,28.59020561270187,90.66979638729813
2020-11-16,120.300003,28.549657621078197,91.7503453789218
2020-11-17,119.389999,28.578990660035508,90.8110083399645
2020-11-18,118.029999,28.56032601714686,89.46967298285314
2020-11-19,118.639999,28.57768150093965,90.06231749906036
2020-11-20,117.339996,28.59067265682532,88.74932334317468
2020-11-23,113.849998,28.64381109786592,85.20618690213408
2020-11-24,115.169998,28.649473178880637,86.52052482111937
2020-11-25,116.029999,28.657213207725373,87.37278579227463
2020-11-26,116.029999,28.627444249786834,87.40255475021317
2020-11-27,116.589996,28.597473923155295,87.99252207684471
2020-11-30,119.050003,28.598531768406758,90.45147123159325
2020-12-01,122.720001,28.63272568423678,94.08727531576321
2020-12-02,123.080002,28.662772467916938,94.41722953208306
2020-12-03,122.940002,28.67270839309783,94.26729360690217
2020-12-04,122.25,28.69615910136453,93.55384089863547
2020-12-07,123.75,28.699881305918733,95.05011869408126
2020-12-08,124.379997,28.69711482937554,95.68288217062447
2020-12-09,121.779999,28.706811580037847,93.07318741996215
2020-12-10,123.239998,28.674334815728127,94.56566318427187
2020-12-11,122.410004,28.671405948624848,93.73859805137515
2020-12-14,121.779999,28.68711890501008,93.09288009498992
2020-12-15,127.879997,28.717552285418837,99.16244471458117
2020-12-16,127.809998,28.677004293795164,99.13299370620483
2020-12-17,128.699997,28.706337332752476,99.99365966724753
